id1,id2,Length,Loading,Cost,Geom
15852.0,15789.0,4532.105,-0.006,46415.67292722278,"LINESTRING (1095364.214586297 317650.5781823821, 1095330.291461455 317699.9340879242, 1095298.218342279 317749.8383225818, 1095257.139196533 317818.8603797151, 1095229.605630569 317884.4003432504, 1095200.342919738 317959.5540273152, 1095139.910524733 318109.4707754078, 1095115.534203712 318186.0895073524, 1095118.121246116 318264.7453569041, 1095052.189218751 318364.5227868853, 1095038.104242466 318409.2718660819, 1095025.035379302 318440.830564024, 1095013.657650686 318472.8903623414, 1094992.095231535 318535.982616098, 1094963.358031448 318598.7527435965, 1094938.758295412 318647.1187908017, 1094927.515651656 318678.2951397012, 1094911.51857816 318703.7914908339, 1094890.224520913 318743.5468370607, 1094872.519034742 318784.2030013893, 1094835.794845484 318858.241582169, 1094817.219366267 318894.8736713417, 1094799.557002454 318930.3189322495, 1094772.780471671 318985.9700123579, 1094740.793799608 319039.3540107777, 1094721.95835743 319065.581349458, 1094584.518807381 319228.4974973974, 1094443.741481309 319400.9261707898, 1094424.755702348 319427.301520264, 1094384.084668203 319481.1003222677, 1094349.731353177 319526.4329443039, 1094310.906108664 319573.6986568393, 1094295.51829338 319610.9222489989, 1094281.298003033 319654.5440835002, 1094271.311212401 319683.2507042821, 1094254.180694932 319728.9618495175, 1094223.310591487 319799.6025747158, 1094212.086305535 319828.8337452753, 1094198.021368697 319867.2545384888, 1094180.873048859 319910.7694569845, 1094162.634215818 319967.3346124659, 1094145.195482257 320048.7394282139, 1094119.419552074 320180.0746095592, 1094109.728300029 320237.4242832047, 1094096.892211933 320275.1342192029, 1094067.94995355 320303.8445710336, 1094038.907146356 320334.0432827134, 1093923.591036021 320444.1315616835, 1093843.736761671 320519.8917457273, 1093758.465390253 320601.6375196032, 1093703.616394285 320648.2965817439, 1093673.819164791 320679.7942560413, 1093610.793508152 320738.306868416, 1093521.276393362 320777.9911577019, 1093446.315309728 320802.1762574828, 1093414.304007691 320815.1180579735, 1093328.104150416 320855.7390990157, 1093084.349430911 320978.3883189073, 1092974.904732104 321030.1218236753, 1092894.041317019 321068.1343820411, 1092823.653492669 321104.8004282707, 1092793.702588683 321117.3703102139)"
24957.0,25479.0,584.27,0.002,18500.507398063317,"LINESTRING (1107908.562171164 318110.2825122173, 1108019.401117946 318062.7104297185, 1108118.121246116 318264.7453569041, 1108261.285313197 318455.8584722729)"
24980.0,15107.0,756.241,-0.006,11987.034831033276,"LINESTRING (1107584.513664625 318362.3171267029, 1107590.407854045 318343.5740605597, 1107596.634197175 318330.6967786054, 1107614.470602227 318339.3102284257, 1107637.760121992 318346.6919682102, 1107630.545197221 318383.9641232919, 1107659.726464831 318405.4083074256, 1107518.121246116 318664.7453569041, 1107549.902384245 318900.9335105321, 1107585.340693579 318908.8468173035, 1107618.407217384 318915.6877614372)"
25028.0,25325.0,537.531,0.002,24198.985369854898,"LINESTRING (1099441.955719694 317952.57799494, 1099718.121246116 318064.7453569041, 1099703.748765129 318303.7696479691)"
17858.0,25531.0,1112.349,0.043,21229.48225899019,"LINESTRING (1106283.336779833 318591.3446329915, 1106314.883720379 318492.999171732, 1106352.348249954 318503.7135515434, 1106367.964532647 318513.9327514197, 1106402.667441877 318517.0301440949, 1106518.121246116 318664.7453569041, 1106718.121246116 318664.7453569041, 1106918.121246116 318664.7453569041, 1107118.121246116 318864.7453569041, 1107143.804416656 318848.3146091493, 1107134.549062685 318835.5289571573)"
25410.0,25582.0,1487.399,-0.013,15503.657791598378,"LINESTRING (1109996.803734314 318698.616430632, 1109960.134278391 318680.3177928251, 1109940.586673369 318675.4547321383, 1109902.059461587 318716.1203090862, 1109868.325724152 318754.4261617956, 1109751.633895303 318860.1663648505, 1109586.930245731 318982.3172990736, 1109382.068887869 319102.925232096, 1109225.602587758 319226.8182171762, 1109118.121246116 319264.7453569041, 1109092.266218502 319400.1884734991, 1109056.137061702 319440.4739908071, 1109030.005519068 319470.3925860825, 1108980.225634689 319431.8727286498, 1108959.61254565 319426.1830976126, 1108935.135119887 319409.9564039588, 1108926.859526894 319384.5524289822, 1108907.908314242 319357.2150110446)"
25458.0,25628.0,521.021,0.007,19161.065784928192,"LINESTRING (1124934.663970019 319133.8528663332, 1124918.121246116 319264.7453569041, 1124918.121246116 319464.7453569041, 1125088.543594291 319546.6601683029)"
25521.0,25628.0,1977.169,-0.002,107965.28362422297,"LINESTRING (1126893.17391484 319085.4603674804, 1126718.121246116 319264.7453569041, 1126518.121246116 319264.7453569041, 1126318.121246116 319264.7453569041, 1126118.121246116 319264.7453569041, 1125918.121246116 319264.7453569041, 1125718.121246116 319264.7453569041, 1125518.121246116 319464.7453569041, 1125318.121246116 319464.7453569041, 1125088.543594291 319546.6601683029)"
15190.0,16301.0,5009.892,0.019,50600.313906330965,"LINESTRING (1107860.438658014 319507.846973366, 1107876.750714098 319534.9162539184, 1107852.706209031 319553.247736334, 1107839.980071708 319582.3275577143, 1107826.083341478 319609.6333756215, 1107800.81250137 319633.9062516357, 1107769.601283777 319648.0336427917, 1107740.105995419 319677.0421931128, 1107717.724782064 319725.1181328677, 1107583.27666548 319910.6814190691, 1107511.86514828 320093.9690073472, 1107385.100163135 320215.2556494996, 1107244.127284422 320342.9886407648, 1107153.378707727 320509.5315552711, 1107010.276722973 320638.3796583069, 1106858.053511909 320731.7513862326, 1106782.980343362 320795.0599468275, 1106769.363870789 320832.2041297618, 1106773.150421046 320875.6771032995, 1106760.138950109 320905.7135708548, 1106722.200157554 320991.7703032107, 1106710.056393126 321026.2224600548, 1106696.277654231 321060.1269234367, 1106668.427961782 321091.4507113775, 1106653.617857819 321119.9427748424, 1106631.346853336 321143.1869439405, 1106591.949054721 321147.4553022491, 1106543.243659281 321219.0525680643, 1106516.090673149 321261.166471536, 1106498.139389445 321289.0383625399, 1106469.612449403 321334.7008889207, 1106452.015032324 321384.29707273, 1106449.755605956 321418.1917156639, 1106446.509001846 321470.5188352376, 1106443.343998461 321505.9075411871, 1106425.235786063 321535.2677162243, 1106398.122950518 321569.0425404899, 1106381.855782567 321589.1976043971, 1106448.612926681 321655.2550087735, 1106536.385727226 321739.097341786, 1106499.41827516 321798.270032333, 1106462.907273345 321857.8729948077, 1106389.872172432 321975.9153157243, 1106306.053466224 322116.0374506445, 1106184.479632401 322304.0476266919, 1106087.471360067 322435.4777672915, 1106059.957887139 322472.7589295179, 1105989.43394337 322559.1406145712, 1105969.846418228 322582.843895345, 1105925.576473043 322629.2299585757, 1105918.121246116 322664.7453569041, 1105882.282774671 322676.9236681969, 1105821.118447442 322743.5357528845, 1105758.831214198 322806.2892440747, 1105754.083715116 322810.8360039367, 1105728.146822952 322835.588076878, 1105695.958090975 322866.3687273829, 1105553.249121633 323026.7350641695, 1105396.465651153 323195.1018825872, 1105208.597747445 323373.0713231808)"
25647.0,25868.0,2092.536,0.004,21642.789155457864,"LINESTRING (1124726.417376039 319939.4420132516, 1124747.572544442 319949.1379577522, 1124749.915779394 319921.6394989081, 1124700.542858732 319924.7385091933, 1124599.828040605 319999.965421771, 1124371.753016689 320178.2531072225, 1124120.241117133 320401.9384660336, 1123952.312535506 320531.8700847449, 1123840.482259089 320704.9209032528, 1123783.260694119 320919.3148332797, 1123680.571649486 321089.2819525002, 1123571.506835664 321280.3495316835, 1123507.571312627 321398.7378026057, 1123469.027190289 321371.8280795213)"
25689.0,25894.0,889.011,0.005,35994.52669487832,"LINESTRING (1092096.151295995 320990.2243190258, 1092101.29232579 321006.7999646366, 1092098.56574637 321026.1459945986, 1091918.121246116 321264.7453569041, 1091718.121246116 321464.7453569041, 1091543.632147756 321534.4844072525, 1091477.258990417 321485.9613523699)"
25829.0,25868.0,1401.947,-0.003,37024.792923946115,"LINESTRING (1124776.985787709 321172.8615896599, 1124649.129309721 321288.3007689908, 1124518.121246116 321264.7453569041, 1124318.121246116 321264.7453569041, 1124118.121246116 321264.7453569041, 1123918.121246116 321264.7453569041, 1123718.121246116 321264.7453569041, 1123507.571312627 321398.7378026057, 1123469.027190289 321371.8280795213)"
25972.0,26271.0,1567.123,-0.002,41643.51838605596,"LINESTRING (1109163.901576601 321928.6817805062, 1109118.121246116 322064.7453569041, 1109118.121246116 322264.7453569041, 1109118.121246116 322464.7453569041, 1109118.121246116 322664.7453569041, 1109118.121246116 322864.7453569041, 1109356.140196643 323042.0635189633, 1109584.363092703 323034.2483482849, 1109586.535220303 323077.2274308856, 1109605.615203195 323081.144831711, 1109641.288431277 323085.0636999425)"
17297.0,18269.0,684.734,0.002,7883.817960539849,"LINESTRING (1104326.163811253 322883.5424973984, 1104238.686291409 322865.3633377138, 1104199.191480002 322857.1597883682, 1104101.496824396 322836.8654374227, 1103786.269709101 322815.7928041713, 1103750.628455533 322817.6778536853, 1103651.097187604 322846.5980543761)"
16301.0,26271.0,5333.465,0.013,56583.64255801741,"LINESTRING (1105208.597747445 323373.0713231808, 1105396.465651153 323195.1018825872, 1105553.249121633 323026.7350641695, 1105695.958090975 322866.3687273829, 1105728.146822952 322835.588076878, 1105754.083715116 322810.8360039367, 1105758.831214198 322806.2892440747, 1105821.118447442 322743.5357528845, 1105882.282774671 322676.9236681969, 1105918.121246116 322664.7453569041, 1105925.576473043 322629.2299585757, 1105969.846418228 322582.843895345, 1105989.43394337 322559.1406145712, 1106059.957887139 322472.7589295179, 1106087.471360067 322435.4777672915, 1106184.479632401 322304.0476266919, 1106306.053466224 322116.0374506445, 1106518.121246116 322064.7453569041, 1106718.121246116 322064.7453569041, 1106887.952710544 321985.4494141822, 1106923.972583275 321998.5695877286, 1106957.160787022 322008.9863510366, 1107097.360061567 322056.9532796447, 1107169.416531583 322081.6955616162, 1107236.572042827 322109.8020434705, 1107297.58161538 322143.2863535227, 1107357.659070608 322181.820035678, 1107392.689581606 322207.9750985163, 1107436.677797351 322235.5789230401, 1107480.548801388 322266.1326085915, 1107529.524713332 322293.7327578656, 1107566.455829014 322311.9488525852, 1107637.956248191 322347.2062993459, 1107669.622743718 322362.7072093728, 1107786.439616333 322419.8980674706, 1107884.432100975 322462.8603224668, 1107897.598635752 322468.6294585819, 1108018.352378438 322518.6920199025, 1108026.103792706 322521.9033687096, 1108130.416197731 322562.2628008969, 1108179.720448401 322583.9272379651, 1108222.746554128 322603.4671363778, 1108251.713218789 322619.9698497786, 1108287.970731951 322643.963096815, 1108414.690007456 322727.8411398985, 1108521.553179892 322797.9600561284, 1108585.125419301 322841.398947732, 1108630.801762301 322870.1757208683, 1108697.538146529 322907.5897098996, 1108754.459102342 322933.2474502327, 1108823.952933831 322959.7574945907, 1108854.298189228 322971.7998122415, 1108892.125255384 322982.8453997766, 1109104.694420337 323022.3929949424, 1109356.140196643 323042.0635189633, 1109584.363092703 323034.2483482849, 1109586.535220303 323077.2274308856, 1109605.615203195 323081.144831711, 1109641.288431277 323085.0636999425)"
15408.0,26303.0,9401.998,0.007,106080.71500911523,"LINESTRING (1110135.46965267 323012.5462894416, 1110248.63556388 323016.6624349026, 1110712.29512842 323091.0566671584, 1110929.049043325 323194.5821397087, 1111270.798860612 323365.5206667387, 1111411.996566724 323457.2309716779, 1111462.816216689 323496.5067754835, 1111497.61901829 323523.3901819765, 1111577.727956345 323582.1974451889, 1111581.933439722 323585.2802699098, 1111629.806722404 323620.4185861195, 1111677.261115258 323655.0988408561, 1111736.036048396 323698.0254194911, 1111761.511690801 323716.6353780611, 1111819.879662783 323756.6653894299, 1111922.309940896 323818.8870268816, 1111980.649742962 323853.2021636531, 1112029.345637574 323877.0546796206, 1112047.401241924 323885.8925042755, 1112147.464862638 323934.5509261081, 1112225.122123299 323970.3851929429, 1112294.198505737 324002.2682114866, 1112325.618066435 324016.7750161057, 1112441.373541713 324067.7821663097, 1112447.611416339 324070.5306704145, 1112503.574858497 324095.1919109147, 1112539.265213341 324110.9205345029, 1112682.974435945 324180.9418934989, 1112777.037024904 324235.8458102355, 1112940.884040609 324349.9842204405, 1113166.12742724 324523.9126578202, 1113229.089827506 324569.7477578353, 1113298.062053598 324611.4239495787, 1113419.32584905 324676.5718682936, 1113600.654107266 324767.9109544498, 1113687.962093918 324812.8707977785, 1113734.180797894 324834.3023057725, 1113742.076983407 324838.5763875194, 1113808.590160054 324868.4200891844, 1113860.90091874 324888.020134526, 1114015.469226019 324940.395644074, 1114276.688562836 325043.7107228781, 1114341.759471048 325070.0202477251, 1114399.984285076 325093.559458922, 1114464.680497735 325119.951069507, 1114532.085175666 325147.4638155676, 1114597.267521735 325173.9696998849, 1114720.039101871 325223.8818049271, 1114819.462076772 325264.1378721587, 1114907.460695475 325300.1210239393, 1114933.494978495 325309.8465392024, 1115005.916395455 325337.2916558875, 1115089.639966056 325359.6825481802, 1115104.363290964 325363.0132711859, 1115170.557682877 325377.9547234401, 1115180.345227412 325380.1626672613, 1115235.324709954 325391.9955826583, 1115348.209916049 325416.2903758461, 1115393.943614539 325426.141530173, 1115453.335063251 325442.8553963919, 1115483.932643713 325451.4681410895, 1115561.305197209 325473.2324754192, 1115613.154760852 325487.8333937615, 1115701.676730354 325512.7434956235, 1115782.86833349 325538.1759071802, 1115892.133837421 325577.2819443349, 1116007.459962331 325622.8410434917, 1116120.170549976 325667.4286709749, 1116229.274746758 325710.8071831851, 1116344.677805456 325750.344883241, 1116588.345291029 325832.7707757211, 1116824.397853282 325941.0282555516, 1117046.904719088 326063.2103334418, 1117187.211246093 326153.7543675681, 1117272.022090852 326200.5796005263, 1117451.809134933 326301.4302265487, 1117838.244903638 326523.4862428878, 1118118.121246116 326464.7453569041, 1118318.121246116 326264.7453569041, 1118390.41434376 325982.4387445682)"
26303.0,18564.0,9122.572,0.005,108624.69692347424,"LINESTRING (1118390.41434376 325982.4387445682, 1118318.121246116 326264.7453569041, 1118118.121246116 326464.7453569041, 1117838.244903638 326523.4862428878, 1117451.809134933 326301.4302265487, 1117272.022090852 326200.5796005263, 1117187.211246093 326153.7543675681, 1117046.904719088 326063.2103334418, 1116824.397853282 325941.0282555516, 1116588.345291029 325832.7707757211, 1116344.677805456 325750.344883241, 1116229.274746758 325710.8071831851, 1116120.170549976 325667.4286709749, 1116007.459962331 325622.8410434917, 1115892.133837421 325577.2819443349, 1115782.86833349 325538.1759071802, 1115701.676730354 325512.7434956235, 1115613.154760852 325487.8333937615, 1115561.305197209 325473.2324754192, 1115483.932643713 325451.4681410895, 1115453.335063251 325442.8553963919, 1115393.943614539 325426.141530173, 1115348.209916049 325416.2903758461, 1115235.324709954 325391.9955826583, 1115180.345227412 325380.1626672613, 1115170.557682877 325377.9547234401, 1115104.363290964 325363.0132711859, 1115089.639966056 325359.6825481802, 1115005.916395455 325337.2916558875, 1114933.494978495 325309.8465392024, 1114907.460695475 325300.1210239393, 1114819.462076772 325264.1378721587, 1114720.039101871 325223.8818049271, 1114597.267521735 325173.9696998849, 1114532.085175666 325147.4638155676, 1114464.680497735 325119.951069507, 1114399.984285076 325093.559458922, 1114341.759471048 325070.0202477251, 1114276.688562836 325043.7107228781, 1114015.469226019 324940.395644074, 1113860.90091874 324888.020134526, 1113718.121246116 325064.7453569041, 1113666.51619589 325167.1321742723, 1113662.323055059 325197.6046868031, 1113652.69854052 325236.3718037358, 1113638.896886233 325272.0094114716, 1113621.771518427 325298.4621758648, 1113594.008249615 325326.2865709661, 1113558.165574956 325366.1249975521, 1113538.561710122 325396.0746168317, 1113521.20510061 325423.8758472175, 1113504.054375338 325470.6385490986, 1113490.681346683 325510.4388519881, 1113479.854865433 325550.0190110616, 1113475.285459151 325596.0246682225, 1113475.574808131 325628.3994299874, 1113467.772143662 325758.7012527185, 1113465.265642508 325809.5386408301, 1113464.205203776 325846.1232686224, 1113462.360242874 325908.8968155406, 1113459.495545711 326003.7780225984, 1113433.209856151 326232.4021439102, 1113326.18908461 326413.8630438991, 1113187.51410515 326562.2257684973, 1113087.403636238 326761.8146061745, 1112993.821407458 326943.2475020583, 1112849.316519492 327125.6562513439, 1112792.169145876 327238.380747248, 1112718.121246116 327464.7453569041, 1112518.121246116 327664.7453569041, 1112405.090599246 327729.0080041882, 1112350.805576193 327740.1315448101, 1112249.644304241 327742.2173293549, 1112049.538123142 327724.1357737945, 1111997.360737541 327731.1278787689, 1111958.356174122 327735.0020246941, 1111899.28954983 327740.4800554453, 1111864.78346094 327741.1374019926, 1111812.214941626 327742.114772691, 1111778.322133302 327741.7699390532)"
26303.0,26449.0,4545.919,0.001,110139.48870376444,"LINESTRING (1118390.41434376 325982.4387445682, 1118318.121246116 326264.7453569041, 1118318.121246116 326464.7453569041, 1118318.121246116 326664.7453569041, 1118285.901188751 326778.5905202528, 1118500.209625868 326923.3414518504, 1118679.784146068 327066.7377637016, 1118819.3405017 327217.3818723492, 1118954.874042982 327391.9302881079, 1119104.532418016 327590.2227500962, 1119270.330365434 327703.4956951514, 1119456.353567891 327783.1169313672, 1119600.537527468 327848.7050887279, 1119671.934284317 327882.9666562247, 1119883.901580815 327988.6080394402, 1119918.121246116 328264.7453569041, 1119918.121246116 328464.7453569041, 1119918.121246116 328664.7453569041, 1119918.121246116 328864.7453569041, 1119918.121246116 329064.7453569041, 1119918.121246116 329264.7453569041, 1119918.121246116 329464.7453569041, 1119876.566515281 329677.9094740039)"
26379.0,26433.0,789.571,-0.002,17600.405008892125,"LINESTRING (1111460.330975773 327142.5365356904, 1111432.652130357 327135.5505203006, 1111390.687579393 327133.8147785627, 1111365.698814155 327157.743616182, 1111318.121246116 327264.7453569041, 1111318.121246116 327464.7453569041, 1111375.973714911 327604.9095716161, 1111359.442083699 327678.7363685539, 1111340.106275139 327692.6724005407, 1111328.454450896 327709.200541812, 1111321.516359568 327771.0967209169, 1111296.486825092 327793.6520271974)"
16087.0,26499.0,7394.519,-0.035,74149.69562165257,"LINESTRING (1124642.826447774 313801.208918286, 1124535.303644618 313736.4240387013, 1124437.266023797 313694.289013578, 1124227.001631834 313567.1177271069, 1123927.59683248 313538.2998157814, 1123579.776718793 313362.8392650469, 1123216.010080209 313262.310387534, 1123086.798940093 313224.7846574557, 1122870.407613901 313126.1512593169, 1122764.074402415 313061.3764668782, 1122600.51919357 312940.3867637268, 1122368.655716839 312820.251466958, 1122227.68366709 312735.073175716, 1122016.365737413 312578.1462600935, 1121686.760356491 312526.2188714409, 1121590.817262421 312496.6019196506, 1121480.933700029 312424.6640191401, 1121368.539677938 312376.5271592758, 1121160.114640573 312365.9949815335, 1121033.117556002 312363.0122379227, 1120779.719546499 312389.0544987186, 1120517.319220882 312489.0698139138, 1119843.299202956 312631.0418501875, 1119261.241439347 312628.1996726182, 1119184.170535303 312647.6959409814, 1119092.387188997 312674.699187381, 1119003.884066122 312704.7713973332, 1118903.062533882 312742.8181310717, 1118873.658080349 312753.5408061288, 1118660.075006959 312758.616488256, 1118576.949822784 312758.3679376708, 1118516.990329395 312771.9140133247, 1118375.056081479 312826.5756904581, 1118275.920632889 312854.8097500795, 1117954.80813447 312954.8788285095, 1117778.656753624 313026.9327612779, 1117711.835990212 313074.1222759219)"
23062.0,26498.0,4377.51,-0.287,46691.31558710267,"LINESTRING (1093911.572635065 314309.6160886849, 1093933.194630089 314309.548815819, 1093942.391346202 314271.1697125868, 1093954.951543212 314225.7247914191, 1093981.104655265 314203.0195706511, 1094016.764684589 314178.1249273253, 1094117.301575364 314096.6462113763, 1094268.689992616 313877.487544672, 1094376.700117614 313699.2484957394, 1094409.596893062 313642.5909507343, 1094438.244470037 313598.401568142, 1094476.860014597 313535.2379263205, 1094503.34099009 313490.1544784385, 1094538.691630925 313434.9969245738, 1094559.193614505 313404.160312162, 1094585.287556011 313347.6293800267, 1094553.727106551 313323.3924118075, 1094514.939398388 313293.9204948361, 1094471.820359514 313264.2797970252, 1094396.265488669 313221.6949967726, 1094337.034913262 313193.9809443688, 1094273.77263348 313164.0244433811, 1094214.933763805 313132.5250810498, 1094152.503916421 313098.5712922459, 1094125.185831308 313081.6309621761, 1094131.325135334 313050.8027709548, 1094128.135642563 312995.6169004111, 1094113.745087371 312902.0137530722, 1094105.322694874 312845.3243175371, 1094094.953482309 312788.7655335158, 1094088.413815067 312743.8280759236, 1094080.05405398 312708.1038279183, 1094077.078503856 312669.4266156846, 1094075.388896404 312615.5876630508, 1094082.204501724 312565.7983429278, 1094086.549074196 312532.5052870139, 1094093.472017759 312496.0137295555, 1094095.760979317 312484.5228737677, 1094106.107869659 312446.111515079, 1094118.224734291 312409.3925285125, 1094139.755094332 312354.1526180757, 1094167.053697827 312312.1899090801, 1094190.758712284 312270.3688792335, 1094226.793625373 312212.6922697803, 1094250.318496625 312175.4671864474, 1094273.999856617 312136.7632516622, 1094298.129601046 312098.2195411352, 1094324.076306472 312055.2082705934, 1094356.194389375 311960.0036801551, 1094366.006542344 311921.8688287676, 1094379.482400234 311878.5025419349, 1094427.053248526 311725.0147412671, 1094444.264664242 311658.6719634898, 1094463.000132661 311596.644514197, 1094489.716929703 311518.2482255095, 1094523.178683668 311468.7293859818, 1094544.812128806 311444.0482249246, 1094583.133309856 311424.4776444688, 1094647.656821122 311402.1144127926, 1094742.86721955 311366.1755016776, 1094779.473495557 311339.0317375925, 1094816.81635354 311302.2416216938, 1094850.507365311 311257.869463178, 1094881.511421869 311207.7063105805, 1094905.392172769 311172.4643276674, 1094935.256768339 311138.2081646289, 1094918.121246116 310864.7453569041, 1094864.976209544 310768.8675195269)"
23408.0,26499.0,3479.752,-0.002,56068.53540263712,"LINESTRING (1114933.751567534 314707.028095581, 1114929.748834452 314681.2037251369, 1115118.121246116 314464.7453569041, 1115318.121246116 314264.7453569041, 1115518.121246116 314264.7453569041, 1115710.12437807 314098.438641878, 1115718.121246116 314064.7453569041, 1115900.340714395 313839.3750738039, 1115884.358436464 313803.303338454, 1115918.121246116 313664.7453569041, 1116039.211475638 313535.0312402163, 1116214.525633067 313513.6212220197, 1116399.7198836 313475.4568114374, 1116459.500058265 313469.5708305397, 1116491.507582211 313464.2224212617, 1116711.980268275 313423.9274441408, 1116842.252055396 313397.7693565307, 1116917.664878922 313379.8291978351, 1116967.004499618 313365.1899798997, 1117049.651839048 313337.6128485927, 1117144.018335217 313302.077063494, 1117220.234952332 313270.7550512609, 1117286.722132869 313240.419762365, 1117347.5124201 313213.3431401597, 1117431.557872376 313175.3656017909, 1117520.552459532 313135.9223000585, 1117615.632059869 313094.3205143251, 1117711.835990212 313074.1222759219)"
26488.0,26497.0,1961.133,-0.002,111288.50130904104,"LINESTRING (1117293.308178648 332310.5357423353, 1117288.402674246 332296.4185233059, 1117518.121246116 332464.7453569041, 1117518.121246116 332664.7453569041, 1117518.121246116 332864.7453569041, 1117518.121246116 333064.7453569041, 1117718.121246116 333264.7453569041, 1117918.121246116 333464.7453569041, 1118118.121246116 333664.7453569041, 1118181.424935403 333867.9857545391)"
